time,hour,DA_Price,Solar,Wind,Index_Price,High_Price,Low_Price
5125,13,70.0,41557.55014675271,10186.708122258678,69.006,187.56944285327884,67.0
5126,14,70.0,39452.14017909682,11159.854717492499,69.006,192.15546381591022,1.5
5127,15,70.0,32017.520002817528,11834.563394639426,69.006,193.63667998884483,-4.5
5128,16,70.0,28376.9831779464,11530.943567353619,69.006,193.4880082422499,2.5
5129,17,70.0,19970.2654600605,10699.54051246184,69.006,189.72123086763372,-10.5
5130,18,80.0,11390.577761790903,9971.39213803233,78.864,201.67351590539423,-31.0
5131,19,90.0,4627.4109719808575,9084.413678781544,88.722,213.8438153248068,89.0
5132,20,100.0,871.4751399912191,9292.570149729552,98.58,230.7548317391543,99.0
5133,21,90.0,6.947681442890698,10878.388114899166,88.722,222.35995263848986,4.5
5134,22,80.0,0.0,13106.471852874418,78.864,216.38112772552,43.0
5135,23,80.0,0.0,13976.639478292625,78.864,221.4814163174937,77.0
5136,24,70.0,0.0,16100.137925647892,69.006,215.16809681021448,69.0
5137,1,70.0,0.0,16544.035806707336,69.006,163.83771347663117,68.0
5138,2,70.0,0.0,16884.51882219495,69.006,167.22976920157873,69.0
5139,3,70.0,0.0,17454.48440495599,69.006,171.36190620598308,-13.5
5140,4,70.0,0.0,17753.39365044158,69.006,174.6198865226741,20.5
5141,5,70.0,16.357266405009238,18588.69415295672,69.006,179.61430426438022,-24.5
5142,6,70.0,987.7384791042309,20696.105578831666,69.006,189.095199360332,25.5
5143,7,70.0,5210.852667800087,20642.580726629276,69.006,192.91427161583505,68.0
5144,8,70.0,12116.553640300133,18676.761886596472,69.006,191.64459564767427,68.0
5145,9,70.0,19230.38685884907,20765.602523653033,69.006,203.53486565603833,69.0
5146,10,70.0,28489.132804989476,23131.173575359182,69.006,217.17984616813914,68.0
5147,11,70.0,31679.257951007505,28561.295124805878,69.006,238.268416473804,-130.5
5148,12,50.0,36980.59320252242,31664.466085159267,49.29,221.79007759205265,48.0
5149,13,50.0,37612.25190295868,32285.61447846132,49.29,226.34120595802716,-71.0
5150,14,50.0,36542.49131656552,32609.30035686191,49.29,229.249047160139,-118.5
5151,15,50.0,33524.01006753452,34588.75043941737,49.29,236.7133422142699,-85.0
5152,16,50.0,28850.35554429305,39105.41738282271,49.29,251.69478198840903,-24.5
5153,17,60.0,21733.757040317192,41221.03845969297,59.148,273.4063853627173,-48.0
5154,18,70.0,13235.558569583887,40155.28028416363,69.006,284.3026374614004,-83.0
5155,19,70.0,5496.28464940642,37791.55553303492,69.006,275.862435023099,-30.5
5156,20,70.0,1031.2982530246895,35819.63684460184,69.006,270.00207072155683,68.0
5157,21,70.0,8.482827658975712,34729.594798328784,69.006,268.36951132132924,68.0
5158,22,70.0,0.0,28759.260468539323,69.006,251.4057710110393,67.0
5159,23,70.0,0.0,33226.1925226596,69.006,268.1056248855772,30.5
5160,24,70.0,0.0,31919.424087338964,69.006,266.1852946816682,68.0
5161,1,70.0,0.0,24550.423727893427,69.006,189.6583145224563,-30.5
5162,2,70.0,0.0,26088.78602209222,69.006,196.9135309212474,67.0
5163,3,70.0,0.0,25166.853796902076,69.006,196.2342974950092,0.5
5164,4,70.0,0.0,26729.724458417746,69.006,203.56855337839724,69.0
5165,5,70.0,25.965559036007136,26342.179387700275,69.006,204.62315668006585,30.5
5166,6,70.0,1215.3743321128634,26577.517654016436,69.006,208.15426291571237,-32.5
5167,7,70.0,6341.510206478174,24539.04490686968,69.006,205.93489292765895,-1.5
5168,8,70.0,14552.895557918286,24748.811270637543,69.006,212.20636436208923,-44.5
5169,9,60.0,20677.41508222303,27077.34733707901,59.148,209.01634802513345,58.0
5170,10,0.0,33616.16463318072,30924.848673761007,0.0,136.1863151554179,-88.0
5171,11,0.0,40189.052336484536,36277.02900608779,0.0,158.3833955838999,-150.0
5172,12,0.0,43524.52274660421,34274.8391460284,0.0,155.5611903900765,-79.0
5173,13,0.0,43241.88357511671,39151.6290866721,0.0,173.46921500171445,-45.0
5174,14,0.0,40345.08937335787,38683.279111608004,0.0,173.08827306302567,-104.0
5175,15,0.0,34963.4636878603,36803.84784489266,0.0,167.15769170229868,-32.0
5176,16,0.0,28003.77746670967,36275.84220461254,0.0,164.95107765149274,-234.0
5177,17,50.0,20195.15075212579,35386.41600544869,49.29,238.5156082199266,15.5
5178,18,70.0,11981.668476271436,34640.62103488564,69.006,266.0137975649673,11.5
5179,19,70.0,5026.1442134127465,32861.544734874085,69.006,259.77415374376085,-0.5
5180,20,70.0,939.9695916812316,29395.817325431202,69.006,249.2485386503715,67.0
5181,21,70.0,7.408606913773698,28255.44669213742,69.006,247.4899518421225,67.0
5182,22,70.0,0.0,28636.974094927922,69.006,251.01139745614253,-11.5
5183,23,70.0,0.0,28073.215253063587,69.006,251.48727319113007,-100.5
5184,24,70.0,0.0,28639.801453712058,69.006,255.60851168822143,-42.5
5185,1,70.0,0.0,25833.809262141775,69.006,193.79723287040724,67.0
5186,2,70.0,0.0,23526.62876584293,69.006,188.65057376984345,-22.5
5187,3,70.0,0.0,23828.143852452125,69.006,191.9169579241581,38.5
5188,4,70.0,0.0,21937.791992935152,69.006,188.11457117721588,67.0
5189,5,70.0,16.968653649858503,20015.286930340848,69.006,184.21531174911647,-18.5
5190,6,70.0,1012.7677407428987,20067.669344982252,69.006,187.0785542693464,-10.5
5191,7,70.0,5721.511751371266,17318.758237775957,69.006,182.4002290408787,-3.5
5192,8,70.0,12743.00259935964,13766.25768099894,69.006,176.06005206616416,-13.5
5193,9,60.0,20334.803810177455,15097.730696171015,59.148,170.24435462684283,21.0
5194,10,50.0,30167.683537630095,16219.374226783444,49.29,164.65287066350393,47.0
5195,11,0.0,35639.93491725043,17487.516839234926,0.0,95.95847364326731,-77.0
5196,12,40.0,36196.602864423905,18244.878208529164,39.432,162.74114257400498,-82.0
5197,13,0.0,39498.35238688027,19199.899736199775,0.0,107.61998830877015,-219.0
5198,14,0.0,38012.760432231145,21819.860400155605,0.0,117.76615148425876,-146.0
5199,15,0.0,34525.04288018349,23134.28766274722,0.0,122.89711495019355,-142.0
5200,16,0.0,29209.656894920347,22697.91730545678,0.0,121.6470333818561,-84.0
5201,17,50.0,22093.924094021902,22026.02705839512,49.29,196.19166074912107,48.0
5202,18,70.0,13615.11502125754,22933.52949507202,69.006,228.9150728601528,69.0
5203,19,70.0,5655.51436573518,21718.434751509743,69.006,224.09063084864445,69.0
5204,20,70.0,983.4955661631684,18871.876644959473,69.006,215.3263273975919,67.0
5205,21,70.0,6.508289451073384,16976.032923733048,69.006,211.11348051139842,69.0
5206,22,70.0,0.0,17632.264006026006,69.006,215.52120741943386,-13.5
5207,23,70.0,0.0,20287.85014186601,69.006,226.3794707075179,69.0
5208,24,70.0,0.0,20967.453108167232,69.006,230.86518827383935,68.0
5209,1,70.0,0.0,20681.068694175097,69.006,177.17964453871468,23.5
5210,2,70.0,0.0,19727.565951045395,69.006,176.3985961921214,25.5
5211,3,70.0,0.0,20064.484990091787,69.006,179.77915809304602,68.0
5212,4,70.0,0.0,17028.242648084404,69.006,172.28127454007222,68.0
5213,5,70.0,21.902000836480653,18206.59687390617,69.006,178.38426952268367,67.0
5214,6,70.0,1232.6024777804207,17271.523788807466,69.006,178.1493584149718,69.0
5215,7,70.0,7017.336522360551,16788.924458906597,69.006,181.21243666196273,68.0
5216,8,70.0,16843.471634796566,14360.500881020222,69.006,179.62487493847843,-32.5
5217,9,70.0,28671.62439893873,14756.840369090116,69.006,187.951985198689,69.0
5218,10,70.0,38374.54276667482,14208.779992203876,69.006,192.37906166706077,68.0
5219,11,70.0,41628.90664305621,14905.545128063382,69.006,198.228381508513,69.0
5220,12,60.0,47147.04913358617,17058.109782688265,59.148,194.22709380087127,59.0
5221,13,60.0,47111.1111262653,17564.685117400997,59.148,198.14035017637687,59.0
5222,14,60.0,45468.93970369314,17720.20341239674,59.148,200.2757417658641,57.0
5223,15,70.0,38091.68307873849,16015.638932923132,69.006,209.56246215633,-30.5
5224,16,70.0,34225.30394887103,17151.75184970284,69.006,213.96613990273784,0.5
5225,17,70.0,22848.65534935046,16175.17228408512,69.006,208.53725606661337,-29.5
5226,18,70.0,13732.59595624892,14261.31217156658,69.006,200.9943993277143,32.5
5227,19,80.0,5996.986270903755,10585.806789082195,78.864,203.7807773756934,79.0
5228,20,90.0,1014.6122602978578,8385.022455911207,88.722,212.42993154895342,11.5
5229,21,90.0,2.9070196002721294,7667.84529257429,88.722,212.0043276904314,89.0
5230,22,90.0,0.0,9601.379925258881,88.722,220.53280625895988,35.5
5231,23,80.0,0.0,11252.104243336173,78.864,212.69479018475917,38.0
5232,24,70.0,0.0,10195.461152823018,69.006,196.12551421785426,-8.5
5233,1,70.0,0.0,15311.052994655824,69.006,159.86134390776505,16.5
5234,2,70.0,0.0,15085.572981047828,69.006,161.42816886387925,67.0
5235,3,70.0,0.0,16199.495157593572,69.006,167.31456588323928,68.0
5236,4,70.0,0.0,16609.63173099662,69.006,170.9312543324641,2.5
5237,5,70.0,20.238744052527487,17469.462931508097,69.006,176.0063439292227,-31.5
5238,6,70.0,1334.280292446254,17750.067569874416,69.006,179.7335365904084,67.0
5239,7,70.0,7997.037289914654,18281.252504019823,69.006,186.41903431600963,68.0
5240,8,70.0,20210.106979548847,14938.523372929094,69.006,182.84238488347495,69.0
5241,9,70.0,34980.2259962708,12432.57005820733,69.006,182.9922712882195,-8.5
5242,10,60.0,47228.691000503524,13421.466035941316,59.148,177.94374174811315,59.0
5243,11,50.0,51024.60796576831,17120.58119830803,49.29,178.23774476678227,48.0
5244,12,0.0,58794.24899375101,17461.779688765426,0.0,107.4775035917564,-86.0
5245,13,0.0,59323.360635685975,19741.346064168938,0.0,117.3358060324906,-46.0
5246,14,50.0,52382.72390545553,17420.269933675576,49.29,186.63219754609688,0.5
5247,15,50.0,49920.67046987767,18748.993595592994,49.29,192.22158387467823,6.5
5248,16,70.0,41043.544924164846,17750.533834461465,69.006,218.63814467565248,69.0
5249,17,70.0,26764.768095177013,16345.935883114616,69.006,210.66224599730577,68.0
5250,18,70.0,14639.978307388561,14748.989795420459,69.006,202.93192736980117,69.0
5251,19,80.0,5632.799816531569,13229.422490061792,78.864,212.16003505669497,57.0
5252,20,90.0,871.2003837083242,12718.21875044924,88.722,226.34683802444954,56.5
5253,21,80.0,0.7329559964580157,15344.73480777303,78.864,221.3058224033786,77.0
5254,22,80.0,0.0,18513.560348858056,78.864,233.81898812506722,78.0
5255,23,70.0,0.0,21942.741067285195,69.006,231.71649394199477,69.0
5256,24,70.0,0.0,24128.462910549326,69.006,241.0594448865216,-23.5
5257,1,70.0,0.0,25458.700295089227,69.006,192.58750645166276,-28.5
5258,2,70.0,0.0,23509.74915709053,69.006,188.59613703161696,67.0
5259,3,70.0,0.0,26923.226941724006,69.006,201.89860088705993,-16.5
5260,4,70.0,0.0,28688.106589981988,69.006,209.88433575269192,9.5
5261,5,70.0,15.12822267527393,30676.984982848542,69.006,218.598548115202,-22.5
5262,6,70.0,1194.3164981222658,31747.669899368793,69.006,224.81953865770953,-97.0
5263,7,70.0,6164.052265384246,27754.870274726734,69.006,216.23459164667818,68.0
5264,8,70.0,16903.10683181728,27399.8997101904,69.006,221.70090951175456,-43.5
5265,9,70.0,28167.182766298178,25507.826599221255,69.006,222.42113025454043,-106.5
5266,10,60.0,38460.7246540762,25973.503442785488,59.148,214.89933991392184,59.0
5267,11,0.0,45409.884544988345,32852.460018688726,0.0,149.43793514735646,-3.0
5268,12,0.0,47749.759749197474,33122.937244628345,0.0,153.5448520331038,-138.0
5269,13,0.0,48051.871732535314,38702.952437529326,0.0,173.95584804751127,-72.0
5270,14,0.0,46171.19441429276,36177.64646276355,0.0,167.34970199695815,-170.0
5271,15,0.0,41481.748216451015,41200.45492991765,0.0,183.95709993199773,-25.0
5272,16,40.0,31386.789970440175,42056.193961960584,39.432,246.7750830954398,-159.0
5273,17,60.0,24659.56310143226,38657.00245549575,59.148,266.3135432857496,59.0
5274,18,70.0,14514.510087865277,37689.615385534395,69.006,276.8650066736703,67.0
5275,19,70.0,5911.513625960325,26986.70502169398,69.006,241.1837141725991,69.0
5276,20,80.0,1042.0952481306415,22834.366093424025,78.864,243.584512941041,77.0
5277,21,70.0,7.980470684843918,23167.09798179665,69.006,231.0802571405095,27.5
5278,22,80.0,0.0,20244.99339929813,78.864,239.40285971273647,8.0
5279,23,70.0,0.0,21219.447680014142,69.006,229.3838727680456,68.0
5280,24,70.0,0.0,21119.591729858348,69.006,231.3558353287932,67.0
5281,1,70.0,0.0,18158.088682981495,69.006,169.04303400261531,27.5
5282,2,70.0,0.0,17317.59108729863,69.006,168.62642725653808,-89.0
5283,3,70.0,0.0,17391.825114184147,69.006,171.15982999324387,10.5
5284,4,70.0,0.0,16923.256298461383,69.006,171.94269356253795,-91.5
5285,5,70.0,7.7684068080408535,16885.728549238956,69.006,174.11878747083247,0.5
5286,6,70.0,751.5936312263724,17862.08957253588,69.006,179.86056751118122,-1.5
5287,7,70.0,5273.415599899988,17006.351733844458,69.006,181.2125834128082,67.0
5288,8,70.0,11890.008090055917,15669.239478051424,69.006,181.85426456891832,-11.5
5289,9,70.0,22229.566748856636,15538.897981746544,69.006,187.88441382417295,-27.5
5290,10,70.0,34019.96096482338,17249.91126400248,69.006,200.43616813426698,5.5
5291,11,70.0,39743.274986574106,20033.794894918876,69.006,214.00896308071617,21.5
5292,12,50.0,46350.21230380828,22201.647133592767,49.29,195.0390733519676,15.5
5293,13,50.0,47331.81592216683,22017.48185142543,49.29,197.1337429715581,-28.5
5294,14,60.0,38062.45915005367,25194.710278020924,59.148,221.40362122493906,59.0
5295,15,70.0,34723.75163663981,26920.415955794047,69.006,243.37645961536504,19.5
5296,16,70.0,30104.18975659328,28888.977893811578,69.006,250.16200598969283,-4.5
5297,17,70.0,22975.213596554793,29300.678215918466,69.006,250.91788911215207,-112.5
5298,18,70.0,14040.921841582069,30208.389367630756,69.006,252.5476702909252,-11.5
5299,19,70.0,5978.600496306704,30136.195468940685,69.006,251.367789786849,-19.5
5300,20,70.0,1357.1870075024835,28026.083227775944,69.006,244.99886758659346,29.5
5301,21,70.0,166.9128064045982,28861.353056869782,69.006,249.50812055657968,14.5
5302,22,70.0,0.545151355222811,29798.285251423673,69.006,254.75684508668613,68.0
5303,23,70.0,0.0,32049.742359737214,69.006,264.3115731101525,67.0
5304,24,70.0,0.0,32739.380733386093,69.006,268.82965486517014,68.0
5305,1,70.0,0.0,32993.05635878247,69.006,216.88580475707346,-27.5
5306,2,70.0,0.0,31788.858391012338,69.006,215.2962643110148,-94.5
5307,3,70.0,0.0,31267.620432044274,69.006,215.9092698933428,7.5
5308,4,70.0,0.0,29364.35071839574,69.006,212.06522306682626,-8.5
5309,5,70.0,7.7684068080408535,27695.978315175194,69.006,208.98184296597682,68.0
5310,6,70.0,691.5149536056618,26805.989978671576,69.006,208.6804946925653,69.0
5311,7,70.0,4294.072179059055,24347.717729187116,69.006,204.4947926926102,68.0
5312,8,70.0,9434.066619439218,21799.064287671223,69.006,200.63566110875425,68.0
5313,9,70.0,17299.485291698886,21183.82875459196,69.006,204.10742282082202,26.5
5314,10,70.0,23590.493224531583,20915.500041033592,69.006,208.06504590859504,68.0
5315,11,70.0,28799.969109858983,23008.504900515483,69.006,219.20319388632578,68.0
5316,12,70.0,28479.14045050316,24279.878616688264,69.006,225.46839899992193,7.5
5317,13,70.0,28011.15908863137,25094.26539281678,69.006,230.20066584546396,-106.5
5318,14,70.0,26934.073843181588,25011.992622344562,69.006,231.7963458920202,9.5
5319,15,70.0,27015.89587989599,26453.786339848175,69.006,238.77302108972856,67.0
5320,16,70.0,23146.693408435483,27442.471214950536,69.006,242.70010841840656,36.5
5321,17,70.0,19014.80702810968,26405.30791750567,69.006,239.98823645925586,-19.5
5322,18,70.0,11726.818667950778,22877.880251195096,69.006,227.9765089146204,-65.0
5323,19,70.0,5144.446145526959,19624.252020144708,69.006,217.13144211546853,22.5
5324,20,80.0,1288.7402562834536,15677.849294822598,78.864,220.60389755882883,78.0
5325,21,80.0,250.81923202315116,15871.08708543944,78.864,223.1038431818155,77.0
5326,22,80.0,21.533478517808536,19390.886891772072,78.864,236.6570226843291,-126.0
5327,23,70.0,0.0,21032.13972718906,69.006,228.77980462018473,-9.5
5328,24,70.0,0.0,23964.97852081296,69.006,240.5322077296218,67.0
5329,1,70.0,0.0,27300.78722517124,69.006,198.52823680117723,-95.0
5330,2,70.0,0.0,27388.367256771668,69.006,201.10468040308865,-75.0
5331,3,70.0,0.0,25421.360719356762,69.006,197.05508231992556,67.0
5332,4,70.0,0.0,25323.017595023368,69.006,199.03192374395036,-22.5
5333,5,70.0,8.994997356678883,24451.728969496453,69.006,198.51963191556342,68.0
5334,6,70.0,751.4396259958567,24461.948086877863,69.006,201.14504930983145,69.0
5335,7,70.0,5137.563337095034,22156.548989269686,69.006,197.76735695190695,8.5
5336,8,70.0,13218.900106782417,20917.995119307423,69.006,199.31571610269296,68.0
5337,9,70.0,23376.963157435286,21177.273065565794,69.006,206.52942682573865,67.0
5338,10,60.0,28556.43473263902,22967.984248036293,59.148,201.22501596243794,58.0
5339,11,40.0,34545.73246168082,26891.911591099226,39.432,187.67017733089068,37.0
5340,12,0.0,35718.15950289927,29274.87109628441,0.0,136.29813540568273,-69.0
5341,13,0.0,35222.790819080226,28316.822716471677,0.0,135.30328916989143,-105.0
5342,14,0.0,34001.076924613655,29765.701806718163,0.0,141.77879325036076,-225.0
5343,15,50.0,25932.6119936905,26941.792371179326,49.29,209.0001604185169,9.5
5344,16,50.0,24144.2721420995,27948.65323136696,49.29,213.82237207228246,-18.5
5345,17,70.0,18850.40736672564,26358.663004727412,69.006,239.77171795166961,67.0
5346,18,70.0,12558.456327227821,22307.298940143275,69.006,226.47070252550765,68.0
5347,19,70.0,5410.705699948774,21578.271034387835,69.006,223.54018977728015,68.0
5348,20,70.0,1260.008053848226,18628.78189037879,69.006,214.65350483411856,-31.5
5349,21,70.0,276.94288497962407,17353.500606318714,69.006,212.43952849513965,6.5
5350,22,70.0,9.267573031428245,17312.419599381203,69.006,214.493434772363,-21.5
5351,23,70.0,0.0,14826.815488789725,69.006,208.76763395134685,-22.5
5352,24,70.0,0.0,15169.404138181131,69.006,212.16648034563417,-23.5
5353,1,70.0,0.0,13284.12044699388,69.006,153.32448644155528,67.0
5354,2,70.0,0.0,16611.102876159202,69.006,166.34800277561342,68.0
5355,3,70.0,0.0,16611.063871608014,69.006,168.64187498593586,69.0
5356,4,70.0,0.0,17557.911477370435,69.006,173.98945651451965,68.0
5357,5,70.0,2.862044613488736,18331.52958220209,69.006,178.77952344453635,-154.5
5358,6,70.0,453.4438133878294,19151.038125650382,69.006,183.89757036820438,-23.5
5359,7,70.0,3653.5779413083383,16895.026150937378,69.006,180.202383669179,-133.5
5360,8,70.0,9847.563103896788,17480.067622012954,69.006,186.8731224487583,68.0
5361,9,70.0,17181.40005643054,16556.86909902193,69.006,189.13800766703082,67.0
5362,10,50.0,24596.25822351721,18072.23228239044,49.29,168.38862491656312,-25.5
5363,11,50.0,30337.807280063837,20980.9712082829,49.29,182.371408673298,-97.5
5364,12,0.0,33969.82830379656,22198.432408978242,0.0,112.77379149708105,-2.0
5365,13,0.0,33977.34348507447,24281.886290367413,0.0,121.78994936743484,-43.0
5366,14,0.0,33084.40138050679,27622.97724281323,0.0,134.5000029630364,-40.0
5367,15,0.0,32508.5918009311,28684.740014067473,0.0,139.9867104493419,-83.0
5368,16,0.0,27352.68303016671,29181.090873822177,0.0,141.80876464620354,-1.0
5369,17,50.0,18502.16604406182,29433.975099938627,49.29,218.63840644701494,-160.5
5370,18,70.0,12204.269583614338,27852.898087186524,69.006,244.2128767037895,18.5
5371,19,70.0,4944.9013972872235,26586.067624566665,69.006,239.50308045093695,10.5
5372,20,70.0,770.2898695473258,24079.284501796305,69.006,232.0345090458511,36.5
5373,21,70.0,23.17165834488551,24524.761311062248,69.006,235.4648282348304,68.0
5374,22,70.0,0.0,22629.94777911023,69.006,231.6387375876305,15.5
5375,23,70.0,0.0,24078.60594747871,69.006,238.60465818061886,68.0
5376,24,70.0,0.0,23795.404995149867,69.006,239.98533310935835,11.5
5377,1,70.0,0.0,26619.920339733115,69.006,196.3324410956393,12.5
5378,2,70.0,0.0,23494.28173782727,69.006,188.54625460449296,68.0
5379,3,70.0,0.0,18061.862808078116,69.006,173.32070155605192,32.5
5380,4,70.0,0.0,16859.99735391505,69.006,171.73868346637605,-34.5
5381,5,70.0,5.724089226977472,18669.36804945955,69.006,179.87020304337628,-109.5
5382,6,70.0,717.5222166933378,18200.471717700246,69.006,180.938153220694,1.5
5383,7,70.0,5261.987864621844,19185.166252232386,69.006,188.23466628502743,67.0
5384,8,70.0,13504.485821070848,17468.37825626905,69.006,188.30550717653816,69.0
5385,9,70.0,23714.848515110556,17605.802448314946,69.006,195.14726399889014,-25.5
5386,10,70.0,29744.747209039302,19069.340292463396,69.006,204.58519082122825,3.5
5387,11,70.0,39723.99707178468,19509.831405064986,69.006,212.31143110419202,69.0
5388,12,50.0,43229.73296914191,24102.283315181936,49.29,199.9141923450568,-69.5
5389,13,50.0,44248.28885436873,25630.888888912683,49.29,207.54740278619965,47.0
5390,14,50.0,43337.9814903632,26180.46924101166,49.29,211.24785386138862,47.0
5391,15,70.0,26498.860160925957,23639.74914316867,69.006,229.4899027714112,68.0
5392,16,70.0,33192.27511289731,23192.03479982121,69.006,233.03077482480813,67.0
5393,17,70.0,24022.460797865224,22078.580975334433,69.006,228.04761888619535,68.0
5394,18,70.0,13815.112791090965,20171.001735315804,69.006,220.08631993841203,67.0
5395,19,70.0,4688.662815344678,18797.362740522516,69.006,214.28149928995367,-3.5
5396,20,80.0,473.9107032824036,16236.66829562623,78.864,222.07852735611414,-29.0
5397,21,80.0,0.0019080294697501462,16038.573135614051,78.864,223.54315712938316,79.0
5398,22,80.0,0.0,16923.498657791657,78.864,228.6910391713781,77.0
5399,23,70.0,0.0,16592.528815449663,69.006,214.46205942982516,-32.5
5400,24,70.0,0.0,15886.291297450087,69.006,214.47844143427653,69.0
5401,1,70.0,0.0,12535.509428582449,69.006,150.91021590717838,-20.5
5402,2,70.0,0.0,12267.876235298705,69.006,152.34109685883834,7.5
5403,3,70.0,0.0,12038.972181792138,69.006,153.89687928627964,69.0
5404,4,70.0,0.0,12123.143658480354,69.006,156.46233029859914,-87.0
5405,5,70.0,5.110793952658456,12436.022678695925,69.006,159.76741767796332,31.5
5406,6,70.0,810.7321953899866,13219.494269975525,69.006,164.91197136321784,34.5
5407,7,70.0,6192.982630064424,13446.07384891963,69.006,170.1003531800517,-85.0
5408,8,70.0,16187.766855697975,12137.610961641853,69.006,172.19246162728558,67.0
5409,9,70.0,28052.099952389795,11944.262410854906,69.006,178.6323724558678,69.0
5410,10,70.0,38557.462849589065,12696.441871843455,69.006,187.57530510222995,67.0
5411,11,70.0,45553.23318952673,13244.330749111472,69.006,194.44854440807424,69.0
5412,12,70.0,48180.60977015816,14476.409315134257,69.006,201.77220116891155,-29.5
5413,13,60.0,48254.19048398986,15817.109961946977,59.148,192.96393820184292,-41.0
5414,14,50.0,46295.23351436011,17781.315041486236,49.29,185.34939688156587,6.5
5415,15,70.0,38748.74473928697,20509.91505588626,69.006,224.32064144042656,69.0
5416,16,70.0,34632.89453394414,20927.252820547794,69.006,226.30598194891218,67.0
5417,17,70.0,24888.723745179355,21232.218148981607,69.006,225.66633647602777,13.5
5418,18,70.0,13528.498103074917,20005.168151848047,69.006,219.43628752714608,67.0
5419,19,80.0,4590.793427771951,18254.196351773007,78.864,227.94604419243228,78.0
5420,20,80.0,457.85245244982707,17823.951451706056,78.864,227.19106011763688,57.0
5421,21,80.0,0.001635454064850706,20067.13668324614,78.864,236.53527446092136,78.0
5422,22,70.0,0.0,21589.736793212847,69.006,228.2840571581114,-124.5
5423,23,70.0,0.0,21755.92468685281,69.006,231.1140111151003,-151.5
5424,24,70.0,0.0,20538.11185298711,69.006,229.48056272588343,68.0
5425,1,70.0,0.0,24434.133591009308,69.006,189.28327883100502,-19.5
5426,2,70.0,0.0,23284.967349691276,69.006,187.87121570275437,69.0
5427,3,70.0,0.0,22474.414295679548,69.006,187.55118010356654,68.0
5428,4,70.0,0.0,22051.82107706615,69.006,188.48231497353834,-9.5
5429,5,70.0,3.6797716459140886,19799.703570170645,69.006,183.514713282002,0.5
5430,6,70.0,770.5368231111182,21332.050283021148,69.006,191.05880596563387,-3.5
5431,7,70.0,5466.45669356547,19529.305838770208,69.006,189.42671292084725,-39.5
5432,8,70.0,14707.673022040863,16101.1937174929,69.006,184.38001829377504,68.0
5433,9,70.0,24728.35984227435,14511.917179368778,69.006,185.5769155600586,68.0
5434,10,70.0,33572.058890232795,14745.041728612905,69.006,192.1779072486502,-44.5
5435,11,70.0,39244.84555864997,16177.799863678569,69.006,201.37301047494068,67.0
5436,12,70.0,45719.66026607406,17483.411272358713,69.006,210.4804807803186,11.5
5437,13,60.0,45694.393040471965,18928.299718337734,59.148,201.96848659390892,-21.0
5438,14,60.0,43758.833972448185,18714.945859457035,59.148,202.7963236536731,-45.0
5439,15,70.0,38013.45222930058,17915.430717384203,69.006,215.6578418597429,69.0
5440,16,70.0,27319.749891662814,18014.069794678566,69.006,213.97108254428684,24.5
5441,17,70.0,20539.15052467242,17529.259131728995,69.006,211.97576521074433,69.0
5442,18,70.0,10245.029686155453,17879.334513883863,69.006,211.26051974110996,69.0
5443,19,80.0,3902.6022622499972,18308.447996133527,78.864,227.84435289695512,-28.0
5444,20,80.0,390.57668658654836,19149.020620219682,78.864,231.4373633282163,-20.0
5445,21,80.0,0.0051789375994515585,20510.908914038417,78.864,237.9664413297068,44.0
5446,22,80.0,0.0,19178.026091614094,78.864,235.96189014545544,-23.0
5447,23,70.0,0.0,20831.447363560088,69.006,228.13257174748128,67.0
5448,24,70.0,0.0,20925.621198190365,69.006,230.73028036416395,5.5
5449,1,70.0,0.0,18010.89407729491,69.006,168.56833139927608,-21.5
5450,2,70.0,0.0,17737.512368656906,69.006,169.98067338891852,-112.5
5451,3,70.0,0.0,17836.420307331922,69.006,172.59364949114547,69.0
5452,4,70.0,0.0,18027.55901675956,69.006,175.50406982904957,35.5
5453,5,70.0,2.862044613488736,18226.883554813663,69.006,178.44204000620869,67.0
5454,6,70.0,591.6050647839322,19010.09998056493,69.006,183.49858567336503,-91.5
5455,7,70.0,5276.344425827034,19006.149236755526,69.006,187.66310774771904,14.5
5456,8,70.0,14477.893906807334,16916.37487628013,69.006,186.91660632653998,2.5
5457,9,70.0,26372.841065685916,15873.898967276258,69.006,190.63038827787167,68.0
5458,10,70.0,33927.21245950171,16172.895153242785,69.006,196.92550627792767,67.0
5459,11,60.0,45801.25279134228,16525.463532452148,59.148,189.67430151427777,8.0
5460,12,70.0,45619.278000877515,15986.643289707368,69.006,205.613050365659,68.0
5461,13,70.0,46345.658651814614,15302.340161994187,69.006,205.99217580046073,69.0
5462,14,60.0,48412.70713907543,14075.284215967617,59.148,189.70427186640387,57.0
5463,15,70.0,43510.25640276933,12958.17738083417,69.006,201.8804151271035,-22.5
5464,16,70.0,33153.54810034148,11791.054298786772,69.006,196.2470444499246,-16.5
5465,17,70.0,23628.090402454425,11032.543643558773,69.006,192.26561159226372,34.5
5466,18,70.0,12969.757215421057,10193.944750518998,69.006,187.57047822102305,-9.5
5467,19,80.0,4449.582327420414,9700.375400197368,78.864,200.3032047612595,79.0
5468,20,90.0,425.65908428008066,11059.384822820595,88.722,220.817991005477,88.0
5469,21,80.0,0.002453181097276059,12965.292831215806,78.864,213.6318283668498,78.0
5470,22,80.0,0.0,14957.526185363873,78.864,222.3507779477985,77.0
