Month,Hour,Date,Time,Intraday Continuous 15 minutes Index Price (Euro/MWh),Wind error absolute (MW),Wind underestimation (MW),Wind overestimation (MW),Day-ahead Price [EUR/MWh],Day-ahead Total Load Forecast [MW] - Germany (DE),Actual Total Load [MW] - Germany (DE),Solar generation (MW),Wind generation (MW),Intraday Continuous 15 minutes High Price (Euro/MWh),Intraday Continuous 15 minutes Low Price (Euro/MWh)
4,24,04.04.2021, 23:00,40.425,1228.5,1228.5,0.0,3.24,44582.0,45683.75,0.0,25715.0,248.46,-60.5
4,1,05.04.2021, 00:00,19.75,1909.0,1909.0,0.0,0.05,43942.75,43945.75,0.0,27927.5,148.99,-66.12
4,2,05.04.2021, 01:00,13.8375,1503.75,1503.75,0.0,-10.0,41936.25,42352.25,0.0,29215.0,89.99,-53.37
4,3,05.04.2021, 02:00,2.435,1456.25,1456.25,0.0,-29.91,40868.25,41992.75,0.0,29782.5,135.39,-34.85
4,4,05.04.2021, 03:00,0.5900000000000001,1142.25,1142.25,0.0,-29.98,40711.75,42215.5,0.0,32042.5,44.0,-36.5
4,5,05.04.2021, 04:00,1.2575,744.25,744.25,0.0,-21.4,41060.5,42470.5,0.0,33085.0,47.0,-33.6
4,6,05.04.2021, 05:00,0.6375000000000001,225.0,225.0,0.0,-34.97,41517.25,43221.25,0.0,34025.0,252.45,-41.99
4,7,05.04.2021, 06:00,-2.035,260.75,260.75,0.0,-39.97,41718.0,43803.0,37.5,34265.0,49.99,-40.0
4,8,05.04.2021, 07:00,-13.845,335.25,303.0,-32.25,-44.94,43206.25,45038.75,1210.0,32367.5,49.99,-74.87
4,9,05.04.2021, 08:00,-6.3975,289.5,159.25,-130.25,-25.69,45822.0,47918.0,4295.0,33207.5,72.67,-45.55
4,10,05.04.2021, 09:00,0.6675000000000001,154.5,79.75,-74.75,-17.65,48781.5,51529.5,7717.499999999999,34547.5,81.16,-39.5
4,11,05.04.2021, 10:00,-1.89,530.5,530.5,0.0,-19.19,51126.25,54072.0,10872.5,34232.5,255.25,-111.0
4,12,05.04.2021, 11:00,0.4500000000000001,632.75,632.75,0.0,-12.95,53629.5,56475.75,12885.0,35672.5,228.95,-45.32
4,13,05.04.2021, 12:00,-1.63,264.5,264.5,0.0,-27.68,53615.25,56528.0,14480.0,35097.5,249.15,-111.75
4,14,05.04.2021, 13:00,-22.85,418.0,418.0,0.0,-44.98,50996.0,54800.5,15330.0,32777.5,103.95,-500.0
4,15,05.04.2021, 14:00,-24.935,559.0,0.0,-559.0,-52.73,48957.75,53784.5,14347.5,33165.0,60.0,-78.0
4,16,05.04.2021, 15:00,-22.3125,1437.25,0.0,-1437.25,-49.11,48293.25,53188.0,12430.0,34522.5,138.66,-100.0
4,17,05.04.2021, 16:00,-11.2825,1572.75,0.0,-1572.75,-35.35,48342.0,52785.5,9855.0,35375.0,59.99,-84.5
4,18,05.04.2021, 17:00,-0.1200000000000006,2324.5,0.0,-2324.5,-9.47,49780.0,54321.5,6550.0,36382.5,54.4,-97.7
4,19,05.04.2021, 18:00,-0.8449999999999993,2512.0,0.0,-2512.0,0.08,51441.75,56225.0,3072.5,38555.0,79.5,-199.99
4,20,05.04.2021, 19:00,20.58,2645.75,0.0,-2645.75,21.15,51844.0,55882.0,592.5,35780.0,87.98,-74.5
4,21,05.04.2021, 20:00,30.57,2360.5,0.0,-2360.5,27.87,51292.0,55511.0,2.5,32967.5,95.0,-76.99
4,22,05.04.2021, 21:00,43.6675,2158.5,0.0,-2158.5,19.96,49761.25,54606.5,0.0,31215.0,201.98,-19.14
4,23,05.04.2021, 22:00,33.7775,2119.25,0.0,-2119.25,18.47,48511.75,54070.5,0.0,31177.5,79.65,-27.3
4,24,05.04.2021, 23:00,22.8125,2011.0,0.0,-2011.0,10.47,45693.0,52030.5,0.0,30637.5,60.01,-70.2
4,1,06.04.2021, 00:00,32.025,1352.25,1352.25,0.0,14.7,45105.75,49299.0,0.0,30290.0,135.44,-124.53
4,2,06.04.2021, 01:00,39.86,1881.75,1881.75,0.0,13.9,43396.5,47920.25,0.0,29972.5,278.66,-18.22
4,3,06.04.2021, 02:00,27.995,2071.0,2071.0,0.0,12.37,42950.75,47344.75,0.0,30435.0,96.0,-55.28
4,4,06.04.2021, 03:00,13.15,1747.5,1747.5,0.0,14.19,43546.25,47588.25,0.0,30170.0,150.0,-98.19
4,5,06.04.2021, 04:00,34.94,1861.25,1861.25,0.0,14.93,45055.25,48738.75,0.0,29327.5,208.0,-48.7
4,6,06.04.2021, 05:00,49.28,1952.5,1952.5,0.0,28.21,48673.5,52791.25,0.0,28475.0,249.98,-7.7
4,7,06.04.2021, 06:00,71.3725,2576.0,2576.0,0.0,46.16,55447.75,59077.25,62.5,27827.5,343.75,3.71
4,8,06.04.2021, 07:00,134.6025,2799.75,2799.75,0.0,65.46,59832.0,63821.5,947.5,26887.5,776.98,44.26
4,9,06.04.2021, 08:00,301.67,2641.0,2641.0,0.0,59.99,61728.25,67855.0,3422.5,26170.0,2540.0,41.8
4,10,06.04.2021, 09:00,203.015,3029.5,3029.5,0.0,39.85,62945.75,69896.75,7022.5,26440.0,1500.0,21.0
4,11,06.04.2021, 10:00,74.3275,2872.5,2872.5,0.0,33.94,64572.5,72285.25,10887.5,27705.0,299.97,14.45
4,12,06.04.2021, 11:00,72.09,2647.75,2647.75,0.0,28.67,66195.25,73834.0,14377.5,29275.0,200.0,10.47
4,13,06.04.2021, 12:00,60.18,1935.25,1935.25,0.0,20.88,66145.0,73806.25,17502.5,29925.0,574.29,-85.26
4,14,06.04.2021, 13:00,63.06,1260.75,1260.75,0.0,12.52,64789.5,71956.0,19480.0,29425.0,464.28,-3.0
4,15,06.04.2021, 14:00,51.63249999999999,1013.25,1013.25,0.0,9.9,63159.0,70844.5,19842.5,29935.0,304.0,-462.2
4,16,06.04.2021, 15:00,35.735,720.75,720.75,0.0,17.19,61975.25,70204.75,17445.0,30365.0,89.19,-462.6
4,17,06.04.2021, 16:00,42.26,577.0,577.0,0.0,20.68,60623.0,67852.0,13885.0,30800.0,139.4,-77.98
4,18,06.04.2021, 17:00,59.73999999999999,870.75,870.75,0.0,38.73,60285.0,67691.0,8857.5,30240.0,458.98,-21.2
4,19,06.04.2021, 18:00,63.215,878.25,878.25,0.0,52.58,60288.75,67776.75,3857.5,28510.0,150.0,-23.3
4,20,06.04.2021, 19:00,87.7175,603.25,603.25,0.0,66.51,60469.25,66967.75,679.9999999999999,27022.5,359.14,32.93
4,21,06.04.2021, 20:00,82.205,416.75,416.75,0.0,71.44,59451.5,66070.5,2.5,26025.0,489.99,11.0
4,22,06.04.2021, 21:00,70.5475,421.0,421.0,0.0,61.23,56854.5,62997.25,0.0,25660.0,220.38,5.0
4,23,06.04.2021, 22:00,69.7775,564.75,564.75,0.0,56.88,54158.5,60352.5,0.0,25470.0,496.17,-4.99
4,24,06.04.2021, 23:00,57.205,839.75,839.75,0.0,48.17,50202.5,56998.25,0.0,25442.5,225.62,-4.99
4,1,07.04.2021, 00:00,51.005,334.25,26.0,-308.25,55.58,49415.0,54609.75,0.0,24830.0,89.8,-368.7
4,2,07.04.2021, 01:00,54.9225,499.25,499.25,0.0,46.3,47529.5,52483.25,0.0,24555.0,78.94,10.02
4,3,07.04.2021, 02:00,61.9325,773.5,773.5,0.0,46.36,46702.25,51298.5,0.0,24127.5,198.88,43.01
4,4,07.04.2021, 03:00,57.2625,1103.0,1103.0,0.0,45.94,46995.75,51665.5,0.0,23805.0,113.2,-55.28
4,5,07.04.2021, 04:00,54.1075,1243.75,1243.75,0.0,44.58,48086.25,53397.5,0.0,22677.5,94.36,-29.99
4,6,07.04.2021, 05:00,57.7325,1926.0,1926.0,0.0,47.7,50927.25,56640.0,0.0,22587.5,89.0,-100.0
4,7,07.04.2021, 06:00,60.8675,1764.75,1764.75,0.0,61.95,56848.5,62544.0,70.0,22967.5,108.0,-100.0
4,8,07.04.2021, 07:00,78.925,1381.5,1381.5,0.0,80.86,61380.25,67191.75,702.5,23155.0,200.91,-49.98
4,9,07.04.2021, 08:00,91.5725,983.0,983.0,0.0,84.5,63309.25,70659.0,2432.5,25120.0,227.9,27.5
4,10,07.04.2021, 09:00,92.41,934.75,934.75,0.0,65.89,64264.5,72757.0,5502.5,27210.0,222.0,30.0
4,11,07.04.2021, 10:00,66.535,1130.5,1130.5,0.0,55.94,65643.5,74620.0,9307.5,29465.0,148.49,0.0
4,12,07.04.2021, 11:00,62.345,1015.0,1015.0,0.0,52.32,66802.0,76852.0,12285.0,31162.5,200.0,23.89
4,13,07.04.2021, 12:00,55.5,378.0,378.0,0.0,41.3,66664.0,76515.75,14162.5,32225.0,147.29,33.37
4,14,07.04.2021, 13:00,50.775,86.25,66.0,-20.25,40.68,65215.0,75167.75,14757.5,33270.0,223.0,11.24
4,15,07.04.2021, 14:00,53.515,417.0,46.5,-370.5,39.97,63677.5,73622.0,13940.0,34287.5,287.93,10.0
4,16,07.04.2021, 15:00,45.0825,1386.75,0.0,-1386.75,39.83,62590.75,72061.75,11680.0,34770.0,184.63,-100.0
4,17,07.04.2021, 16:00,52.63500000000001,1746.25,0.0,-1746.25,40.66,61418.0,70196.75,8777.5,35267.5,200.0,10.7
4,18,07.04.2021, 17:00,57.7225,1341.75,0.0,-1341.75,40.25,61155.75,69440.75,5570.0,35340.0,135.0,30.0
4,19,07.04.2021, 18:00,54.395,1114.25,0.0,-1114.25,46.4,61442.75,69420.25,2582.5,35545.0,100.0,-1.07
4,20,07.04.2021, 19:00,63.9525,770.5,0.0,-770.5,55.5,61830.75,68956.0,517.5,34692.5,303.2,28.57
4,21,07.04.2021, 20:00,61.45,622.5,0.0,-622.5,49.3,60327.0,67687.5,5.0,34742.5,178.04,27.5
4,22,07.04.2021, 21:00,59.4175,288.25,0.0,-288.25,46.2,57618.5,64858.5,0.0,33630.0,174.49,-1.9
4,23,07.04.2021, 22:00,60.6225,156.75,156.75,0.0,41.93,54932.0,62165.0,0.0,32420.0,111.0,24.25
4,24,07.04.2021, 23:00,47.505,136.75,133.0,-3.75,37.82,51259.75,58843.75,0.0,32420.0,121.9,-55.28
4,1,08.04.2021, 00:00,51.595,1364.75,0.0,-1364.75,39.54,50077.0,55927.0,0.0,31312.5,201.78,-62.98
4,2,08.04.2021, 01:00,56.035,137.0,137.0,0.0,40.26,47794.25,53852.75,0.0,30467.5,144.2,-3.99
4,3,08.04.2021, 02:00,47.5425,296.75,6.75,-290.0,40.76,47142.25,52769.75,0.0,30072.5,83.7,14.9
4,4,08.04.2021, 03:00,54.115,248.5,20.5,-228.0,44.9,47636.75,52543.25,0.0,28650.0,112.98,33.3
4,5,08.04.2021, 04:00,50.05,160.0,26.25,-133.75,46.77,49091.75,53841.25,0.0,27935.0,100.91,-5.5
4,6,08.04.2021, 05:00,52.13500000000001,494.0,0.0,-494.0,47.2,52229.75,56943.25,0.0,26225.0,200.09,-55.28
4,7,08.04.2021, 06:00,71.1425,258.75,0.0,-258.75,60.95,57999.25,62377.5,75.0,25030.0,170.05,40.45
4,8,08.04.2021, 07:00,98.60499999999999,197.25,59.5,-137.75,79.86,61258.75,66434.75,1130.0,22760.0,385.07,32.51
4,9,08.04.2021, 08:00,119.035,358.5,358.5,0.0,99.26,62883.0,69445.5,4422.5,21057.5,496.35,66.63
4,10,08.04.2021, 09:00,86.8675,588.0,588.0,0.0,66.49,64277.75,70482.75,9615.0,20455.0,274.25,38.02
4,11,08.04.2021, 10:00,70.3475,363.25,307.25,-56.0,59.71,65751.5,71347.25,14905.0,20950.0,157.4,-104.29
4,12,08.04.2021, 11:00,58.4875,610.5,0.0,-610.5,58.53,67253.5,72973.25,17117.5,21632.5,199.98,-139.9
4,13,08.04.2021, 12:00,68.45750000000001,865.0,0.0,-865.0,57.02,67052.25,72157.25,16950.0,22155.0,426.34,44.07
4,14,08.04.2021, 13:00,59.2,916.5,0.0,-916.5,53.39,65322.25,70150.75,17217.5,22250.0,116.65,0.0
4,15,08.04.2021, 14:00,50.5575,868.25,0.0,-868.25,51.47,64258.25,68588.5,17412.5,22762.5,100.0,-78.67
4,16,08.04.2021, 15:00,43.37,774.25,0.0,-774.25,49.02,63453.5,67298.5,16492.5,22820.0,67.94,-394.44
4,17,08.04.2021, 16:00,42.97,987.25,0.0,-987.25,47.63,62424.5,65671.0,14407.5,22247.5,72.3,-399.99
4,18,08.04.2021, 17:00,47.0625,1048.75,0.0,-1048.75,53.9,62565.25,65728.75,10467.5,21377.5,92.29,-138.75
4,19,08.04.2021, 18:00,53.23999999999999,1266.0,0.0,-1266.0,63.86,62661.25,65570.0,5100.0,19092.5,100.0,-36.1
4,20,08.04.2021, 19:00,74.5875,1458.25,0.0,-1458.25,76.18,62667.75,65274.5,995.0,17747.5,416.9,34.93
4,21,08.04.2021, 20:00,81.4575,1562.25,0.0,-1562.25,76.31,61041.75,65005.25,5.0,18267.5,694.0,45.0
4,22,08.04.2021, 21:00,73.0025,1638.25,0.0,-1638.25,61.86,58196.75,62806.25,0.0,20715.0,255.5,34.58
4,23,08.04.2021, 22:00,66.4975,1554.5,0.0,-1554.5,58.04,55801.0,60600.0,0.0,22880.0,267.26,30.0
4,24,08.04.2021, 23:00,59.515,1525.75,0.0,-1525.75,49.02,52515.25,57422.75,0.0,24187.5,125.2,13.92
4,1,09.04.2021, 00:00,60.2125,320.25,320.25,0.0,41.9,51347.25,54667.0,0.0,25460.0,299.98,0.0
4,2,09.04.2021, 01:00,56.835,440.25,440.25,0.0,41.9,49050.0,53054.0,0.0,26605.0,109.72,0.0
4,3,09.04.2021, 02:00,50.0175,548.0,548.0,0.0,39.48,48361.5,52197.75,0.0,27395.0,100.0,0.0
4,4,09.04.2021, 03:00,50.1375,180.75,180.75,0.0,37.97,48798.0,52768.0,0.0,28160.0,91.8,35.03
4,5,09.04.2021, 04:00,51.7375,122.5,45.25,-77.25,41.88,50281.0,54555.25,0.0,28702.5,79.48,23.7
4,6,09.04.2021, 05:00,53.3125,272.75,0.0,-272.75,43.59,53223.5,57389.25,0.0,28952.5,89.58,25.2
4,7,09.04.2021, 06:00,61.595,180.0,0.0,-180.0,46.36,58326.5,62726.25,105.0,29540.0,473.6,23.0
4,8,09.04.2021, 07:00,65.4125,229.5,144.75,-84.75,55.02,62049.0,66742.75,2635.0,28640.0,89.3,-13.72
4,9,09.04.2021, 08:00,66.36749999999999,350.25,350.25,0.0,59.08,64428.75,69468.75,8725.0,25710.0,95.96,35.01
4,10,09.04.2021, 09:00,52.965,566.0,566.0,0.0,47.38,65643.75,69984.0,15935.0,22335.0,74.47,24.51
4,11,09.04.2021, 10:00,54.7125,430.0,430.0,0.0,44.01,67155.25,70363.75,22220.0,21115.0,120.0,7.0
4,12,09.04.2021, 11:00,38.72,187.5,78.25,-109.25,42.12,68324.25,71908.25,26740.0,21930.0,80.0,-213.6
4,13,09.04.2021, 12:00,12.23,654.5,0.0,-654.5,41.86,67425.0,71132.75,28440.0,22457.5,53.16,-94.86
4,14,09.04.2021, 13:00,13.0575,851.0,0.0,-851.0,45.36,65370.0,69333.5,26985.0,23337.5,58.5,-60.0
4,15,09.04.2021, 14:00,30.5825,554.75,0.0,-554.75,47.38,63958.5,67020.75,23265.0,23352.5,207.39,-60.0
4,16,09.04.2021, 15:00,38.92,631.25,0.0,-631.25,46.53,63183.75,64970.75,18762.5,22147.5,149.0,-34.1
4,17,09.04.2021, 16:00,49.6125,630.25,0.0,-630.25,58.11,62012.25,63939.0,14435.0,19487.5,105.89,8.53
4,18,09.04.2021, 17:00,55.415,270.5,0.0,-270.5,63.93,62374.0,63376.0,9665.0,15365.0,125.09,1.01
4,19,09.04.2021, 18:00,66.16,222.0,222.0,0.0,70.68,62272.75,63002.75,4535.0,11697.5,132.8,16.11
4,20,09.04.2021, 19:00,67.10249999999999,401.75,401.75,0.0,83.0,62143.75,62712.75,952.5,9092.5,92.06,-15.49
4,21,09.04.2021, 20:00,74.8225,487.5,487.5,0.0,84.9,60546.25,61951.0,5.0,7862.500000000001,109.06,-51.93
4,22,09.04.2021, 21:00,76.0275,602.25,602.25,0.0,76.51,57268.25,58890.0,0.0,7160.0,215.7,50.29
4,23,09.04.2021, 22:00,68.7525,593.25,593.25,0.0,70.29,54963.25,55875.0,0.0,6567.5,234.08,35.11
4,24,09.04.2021, 23:00,66.80499999999999,570.25,570.25,0.0,64.87,51799.5,52369.25,0.0,6077.500000000001,213.32,34.27
4,1,10.04.2021, 00:00,79.1725,482.5,482.5,0.0,66.02,48105.25,48662.75,0.0,5945.0,250.0,44.02
4,2,10.04.2021, 01:00,57.4175,206.0,206.0,0.0,61.21,45717.75,46314.75,0.0,6155.0,110.6,1.5
4,3,10.04.2021, 02:00,58.9875,118.0,24.75,-93.25,55.65,44734.75,45313.75,0.0,6400.0,184.46,34.97
4,4,10.04.2021, 03:00,56.4525,411.0,0.0,-411.0,55.56,44450.0,45040.5,0.0,6950.0,183.18,1.01
4,5,10.04.2021, 04:00,65.085,677.0,0.0,-677.0,52.39,44687.75,45023.25,0.0,6905.0,318.69,6.67
4,6,10.04.2021, 05:00,83.3625,392.25,0.0,-392.25,54.04,44586.5,45517.5,0.0,6582.5,434.7,44.17
4,7,10.04.2021, 06:00,73.8175,76.0,51.5,-24.5,52.68,44808.75,46493.0,85.0,6140.0,346.2,40.01
4,8,10.04.2021, 07:00,66.39750000000001,205.5,205.5,0.0,59.62,46371.0,48612.0,1167.5,5915.0,217.1,1.0
4,9,10.04.2021, 08:00,65.6925,356.5,356.5,0.0,66.2,49658.75,52108.75,4012.5,5297.5,94.3,1.0
4,10,10.04.2021, 09:00,64.97,589.25,589.25,0.0,69.19,52879.0,55091.5,7570.0,4772.5,99.69,33.78
4,11,10.04.2021, 10:00,66.49,724.0,724.0,0.0,64.51,55109.0,57420.75,10915.0,3897.5,107.72,40.1
4,12,10.04.2021, 11:00,72.9825,787.75,787.75,0.0,61.21,56639.5,58705.25,13982.5,3290.0,125.0,40.0
4,13,10.04.2021, 12:00,57.3925,783.0,783.0,0.0,58.93,56314.0,58371.75,16277.5,2955.0,114.39,15.39
4,14,10.04.2021, 13:00,60.8925,727.0,727.0,0.0,52.5,54740.25,56252.0,17135.0,2855.0,120.24,34.4
4,15,10.04.2021, 14:00,54.0925,476.75,476.75,0.0,50.08,53431.0,54477.5,16810.0,3110.0,95.0,34.25
4,16,10.04.2021, 15:00,53.915,428.25,428.25,0.0,50.01,52917.0,53807.25,15352.5,3500.0,182.1,-13.21
4,17,10.04.2021, 16:00,61.775,500.5,500.5,0.0,52.04,52158.25,53152.0,12150.0,4190.0,96.28,37.0
4,18,10.04.2021, 17:00,59.135,551.75,551.75,0.0,59.84,52535.75,53752.0,7810.0,5132.5,101.0,-189.6
4,19,10.04.2021, 18:00,67.23,454.25,454.25,0.0,65.7,53216.25,54831.0,3352.5,6395.0,149.6,34.23
4,20,10.04.2021, 19:00,74.6375,157.0,138.75,-18.25,69.24,53081.5,54772.25,582.5,8172.499999999999,175.1,46.5
4,21,10.04.2021, 20:00,70.1675,309.25,0.0,-309.25,68.92,51494.75,54430.25,2.5,11390.0,250.0,22.4
4,22,10.04.2021, 21:00,54.64,587.25,0.0,-587.25,61.56,49722.75,52588.25,0.0,14472.5,87.09,-68.49
4,23,10.04.2021, 22:00,57.995,780.0,0.0,-780.0,54.62,48709.25,51208.5,0.0,16387.5,217.6,15.0
4,24,10.04.2021, 23:00,48.1975,988.5,0.0,-988.5,49.61,46548.25,48977.5,0.0,17992.5,462.7,-49.82
4,1,11.04.2021, 00:00,56.485,196.0,131.5,-64.5,53.59,41523.5,46056.0,0.0,19165.0,200.0,-0.8
4,2,11.04.2021, 01:00,55.96,63.25,0.0,-63.25,46.33,39748.5,43895.25,0.0,20027.5,179.69,18.5
4,3,11.04.2021, 02:00,51.955,252.75,252.75,0.0,42.42,39077.75,42803.5,0.0,20505.0,120.0,1.01
4,4,11.04.2021, 03:00,52.705,352.75,352.75,0.0,45.04,38792.5,43315.25,0.0,20565.0,167.49,-10.9
4,5,11.04.2021, 04:00,58.8725,978.5,978.5,0.0,44.69,39042.75,43494.75,0.0,20377.5,199.0,23.51
4,6,11.04.2021, 05:00,55.45,1711.5,1711.5,0.0,41.98,39193.0,43916.75,0.0,19497.5,153.3,-4.98
4,7,11.04.2021, 06:00,65.3275,2089.5,2089.5,0.0,42.84,39092.25,43758.25,107.5,18895.0,299.0,35.0
4,8,11.04.2021, 07:00,54.075,2438.0,2438.0,0.0,41.88,40117.75,44887.75,1670.0,18360.0,162.89,28.65
4,9,11.04.2021, 08:00,47.685,2218.5,2218.5,0.0,45.64,43531.0,48276.25,5730.0,17372.5,133.19,9.4
4,10,11.04.2021, 09:00,37.56,1683.0,1683.0,0.0,46.38,47257.5,52074.75,11640.0,16752.5,160.78,-59.8
4,11,11.04.2021, 10:00,34.315,386.0,326.0,-60.0,45.92,49855.0,54168.0,16965.0,15565.0,124.99,-49.7
4,12,11.04.2021, 11:00,45.78,719.0,0.0,-719.0,47.76,52201.0,56276.5,20460.0,15127.5,481.0,6.31
4,13,11.04.2021, 12:00,43.9175,1408.0,0.0,-1408.0,45.66,52302.75,56016.0,21337.5,15077.5,156.68,0.0
4,14,11.04.2021, 13:00,57.465,1962.0,0.0,-1962.0,44.81,50574.0,53519.75,20870.0,14840.0,200.75,5.08
4,15,11.04.2021, 14:00,48.555,2223.25,0.0,-2223.25,41.92,49043.75,51586.25,18822.5,14970.0,288.0,-316.5
4,16,11.04.2021, 15:00,43.02,2097.5,0.0,-2097.5,41.29,48141.5,50736.0,15110.0,15882.5,151.09,-19.51
4,17,11.04.2021, 16:00,42.08,2234.0,0.0,-2234.0,42.0,47936.0,50774.0,10617.5,16387.5,198.98,-94.15
4,18,11.04.2021, 17:00,46.65000000000001,2319.0,0.0,-2319.0,44.36,48455.75,52082.25,6295.0,17870.0,153.79,-49.99
4,19,11.04.2021, 18:00,49.32,2387.75,0.0,-2387.75,48.2,49459.25,53844.0,2822.5,19170.0,157.79,-25.47
4,20,11.04.2021, 19:00,56.44,2464.25,0.0,-2464.25,62.04,49619.25,54681.0,612.4999999999999,19102.5,118.0,-200.0
4,21,11.04.2021, 20:00,62.0175,2214.75,0.0,-2214.75,67.24,49320.5,54553.5,17.5,18975.0,403.19,-98.95
4,22,11.04.2021, 21:00,56.11,1651.25,0.0,-1651.25,67.2,48741.0,53677.5,0.0,19150.0,154.73,-200.0
4,23,11.04.2021, 22:00,54.26,1284.75,0.0,-1284.75,63.85,48404.0,53449.0,0.0,18770.0,150.96,-100.0
4,24,11.04.2021, 23:00,54.97499999999999,1109.5,0.0,-1109.5,55.47,45985.0,50253.0,0.0,17375.0,156.62,21.41
4,1,12.04.2021, 00:00,73.0975,13433.25,13433.25,0.0,48.64,44678.25,47198.75,0.0,15895.0,814.0,26.19
4,2,12.04.2021, 01:00,59.0575,13049.5,13049.5,0.0,49.08,43058.75,45830.0,0.0,14902.5,167.9,-51.7
4,3,12.04.2021, 02:00,63.105,12972.5,12972.5,0.0,50.0,42673.75,45740.25,0.0,14177.5,192.1,41.94
4,4,12.04.2021, 03:00,57.895,13109.25,13109.25,0.0,50.72,43193.25,46157.25,0.0,13962.5,115.9,14.5
4,5,12.04.2021, 04:00,56.825,12693.5,12693.5,0.0,50.05,44982.25,47981.0,0.0,13247.5,101.35,-47.3
4,6,12.04.2021, 05:00,58.3575,12049.5,12049.5,0.0,53.8,48832.5,52363.0,0.0,12992.5,93.98,-39.98
4,7,12.04.2021, 06:00,74.5775,11455.75,11455.75,0.0,69.25,55838.0,59195.5,92.5,12860.0,135.15,2.07
4,8,12.04.2021, 07:00,91.1825,10397.25,10397.25,0.0,85.66,60897.25,64708.25,1127.5,11305.0,196.7,1.0
4,9,12.04.2021, 08:00,341.985,9129.0,9129.0,0.0,100.0,63637.0,67835.75,3925.0,9317.5,2620.02,58.42
4,10,12.04.2021, 09:00,128.32,8760.5,8760.5,0.0,81.33,65044.5,69141.75,7510.0,9220.0,523.0,24.0
4,11,12.04.2021, 10:00,68.60249999999999,8769.5,8769.5,0.0,65.79,66200.25,70322.5,10370.0,9567.499999999998,262.29,8.81
4,12,12.04.2021, 11:00,74.22,8701.25,8701.25,0.0,66.64,67745.0,70924.5,12835.0,9737.5,214.95,-85.7
4,13,12.04.2021, 12:00,64.0325,8730.25,8730.25,0.0,60.71,67945.75,71124.5,15000.0,10225.0,199.99,16.25
4,14,12.04.2021, 13:00,59.7375,8959.0,8959.0,0.0,54.57,66734.25,69945.0,15905.0,11487.5,401.22,24.03
4,15,12.04.2021, 14:00,53.3825,9207.5,9207.5,0.0,48.26,65248.5,68826.0,15907.5,12970.0,200.0,-7.59
4,16,12.04.2021, 15:00,51.485,9492.5,9492.5,0.0,47.88,63929.75,67753.5,14717.5,13215.0,119.01,9.61
4,17,12.04.2021, 16:00,46.15000000000001,9617.25,9617.25,0.0,48.91,62330.25,66048.5,12387.5,13862.5,96.2,-146.3
4,18,12.04.2021, 17:00,50.19,9220.25,9220.25,0.0,54.53,61703.75,66480.5,8830.0,13792.5,98.39,-63.69
4,19,12.04.2021, 18:00,56.7575,8267.25,8267.25,0.0,70.72,61502.5,66006.5,4712.5,13155.0,121.7,-70.0
4,20,12.04.2021, 19:00,74.8825,7237.5,7237.5,0.0,80.0,61674.0,65603.5,1285.0,11450.0,433.3,26.8
4,21,12.04.2021, 20:00,89.38,7237.5,7237.5,0.0,80.1,60909.75,64900.0,25.0,11550.0,694.7,26.01
4,22,12.04.2021, 21:00,73.5325,7896.0,7896.0,0.0,77.64,58404.75,62613.75,0.0,11892.5,200.0,-172.24
4,23,12.04.2021, 22:00,65.0375,8875.0,8875.0,0.0,64.74,55356.5,60238.25,0.0,13815.0,820.4,-169.6
4,24,12.04.2021, 23:00,55.3125,9797.75,9797.75,0.0,46.34,51458.75,56506.5,0.0,15087.5,150.0,-22.56
4,1,13.04.2021, 00:00,42.61,1291.0,0.0,-1291.0,52.14,47447.75,53990.0,0.0,16405.0,97.61,-60.0
4,2,13.04.2021, 01:00,35.24,1721.0,0.0,-1721.0,51.9,45539.5,52446.5,0.0,17065.0,110.5,-40.0
4,3,13.04.2021, 02:00,54.58,1440.75,0.0,-1440.75,50.51,44928.5,51728.0,0.0,16775.0,198.9,1.01
4,4,13.04.2021, 03:00,46.3225,911.75,0.0,-911.75,49.33,45210.5,52167.5,0.0,17232.5,99.9,-12.8
4,5,13.04.2021, 04:00,44.695,890.25,0.0,-890.25,52.02,46604.0,53556.25,0.0,16877.5,76.98,-59.98
4,6,13.04.2021, 05:00,53.7475,329.75,0.0,-329.75,53.05,49709.0,57026.75,0.0,16945.0,102.6,-50.0
4,7,13.04.2021, 06:00,73.00999999999999,475.25,0.0,-475.25,69.62,55711.25,63005.75,177.5,17052.5,149.19,30.0
4,8,13.04.2021, 07:00,79.7225,297.0,138.25,-158.75,84.91,60345.25,67767.75,2595.0,15082.5,300.0,-334.99
4,9,13.04.2021, 08:00,92.445,128.75,10.5,-118.25,76.96,62787.0,69908.0,8310.0,13585.0,526.12,-172.92
4,10,13.04.2021, 09:00,65.2525,371.5,0.0,-371.5,52.73,64227.25,70218.5,15347.5,13480.0,243.28,-29.13
4,11,13.04.2021, 10:00,61.54,314.75,0.0,-314.75,45.77,65204.75,71335.75,19555.0,13917.5,899.99,23.8
4,12,13.04.2021, 11:00,71.8025,54.75,29.0,-25.75,46.66,66701.25,72099.0,20782.5,14665.0,389.98,-50.0
4,13,13.04.2021, 12:00,57.5825,133.0,0.0,-133.0,45.64,66700.75,71704.75,22192.5,14765.0,250.0,-20.0
4,14,13.04.2021, 13:00,57.6025,117.0,0.25,-116.75,43.76,65405.5,69977.75,22680.0,14842.5,526.0,-143.8
